"sku","slug","style_name","product_name_zh","category","color_or_option","spec_type","dimensions","package_dimensions","weight_kg","spec_confidence","spec_note","price_eur","stock","material","packaging_method","rebound_time","main_image","gallery_images","detail_image","import_status"
"BS-BUBBLESOFA-03","bubble-sofa-03","泡泡沙发","泡泡沙发 灰色双人位","double","灰色双人位","双人","199 x 128 x 69 cm","135 x 40 x 40 cm","50.53","high","详情图：Double Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/bubble-sofa/bubble-sofa-03/main-01.png","/assets/catalog/bubble-sofa/bubble-sofa-03/main-01.png","/assets/catalog/bubble-sofa/detail.jpg","matched_spec"
"BS-BUBBLESOFA-04","bubble-sofa-04","泡泡沙发","泡泡沙发 绿色3人位","triple","绿色3人位","","","","","","","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/bubble-sofa/bubble-sofa-04/main-01.jpg","/assets/catalog/bubble-sofa/bubble-sofa-04/main-01.jpg","/assets/catalog/bubble-sofa/detail.jpg","needs_manual_spec_match"
"BS-BUBBLESOFA-05","bubble-sofa-05","泡泡沙发","泡泡沙发 米白色单人+脚踏","combo","米白色单人+脚踏","单人","118 x 116 x 65 cm","124 x 36 x 36 cm","26.9","high","详情图：Single Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/bubble-sofa/bubble-sofa-05/main-01.png","/assets/catalog/bubble-sofa/bubble-sofa-05/main-01.png","/assets/catalog/bubble-sofa/detail.jpg","matched_spec"
"BS-BUBBLESOFA-06","bubble-sofa-06","泡泡沙发","泡泡沙发 天蓝色双人","double","天蓝色双人","双人","199 x 128 x 69 cm","135 x 40 x 40 cm","50.53","high","详情图：Double Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/bubble-sofa/bubble-sofa-06/main-01.png","/assets/catalog/bubble-sofa/bubble-sofa-06/main-01.png","/assets/catalog/bubble-sofa/detail.jpg","matched_spec"
"BS-BUBBLESOFA-07","bubble-sofa-07","泡泡沙发","泡泡沙发 紫色单人位","single","紫色单人位","单人","118 x 116 x 65 cm","124 x 36 x 36 cm","26.9","high","详情图：Single Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/bubble-sofa/bubble-sofa-07/main-01.png","/assets/catalog/bubble-sofa/bubble-sofa-07/main-01.png","/assets/catalog/bubble-sofa/detail.jpg","matched_spec"
"BS-PIEMONTESOFA-01","piemonte-sofa-01","皮埃蒙特","皮埃蒙特 黑白条纹","single","黑白条纹","单人","约85/110 x 85/105 x 63 cm","大包约95 x 55 x 30 cm; 小包约85 x 45 x 20 cm","待确认","medium","详情图字较小，需二次确认","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/piemonte-sofa/piemonte-sofa-01/main-01.png","/assets/catalog/piemonte-sofa/piemonte-sofa-01/main-01.png","/assets/catalog/piemonte-sofa/detail.jpg","matched_spec_needs_review"
"BS-PIEMONTESOFA-02","piemonte-sofa-02","皮埃蒙特","皮埃蒙特 姜黄色","single","姜黄色","单人","约85/110 x 85/105 x 63 cm","大包约95 x 55 x 30 cm; 小包约85 x 45 x 20 cm","待确认","medium","详情图字较小，需二次确认","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/piemonte-sofa/piemonte-sofa-02/main-01.png","/assets/catalog/piemonte-sofa/piemonte-sofa-02/main-01.png","/assets/catalog/piemonte-sofa/detail.jpg","matched_spec_needs_review"
"BS-PIEMONTESOFA-03","piemonte-sofa-03","皮埃蒙特","皮埃蒙特 米白色","single","米白色","单人","约85/110 x 85/105 x 63 cm","大包约95 x 55 x 30 cm; 小包约85 x 45 x 20 cm","待确认","medium","详情图字较小，需二次确认","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/piemonte-sofa/piemonte-sofa-03/main-01.png","/assets/catalog/piemonte-sofa/piemonte-sofa-03/main-01.png","/assets/catalog/piemonte-sofa/detail.jpg","matched_spec_needs_review"
"BS-PIEMONTESOFA-04","piemonte-sofa-04","皮埃蒙特","皮埃蒙特 棕色","single","棕色","单人","约85/110 x 85/105 x 63 cm","大包约95 x 55 x 30 cm; 小包约85 x 45 x 20 cm","待确认","medium","详情图字较小，需二次确认","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/piemonte-sofa/piemonte-sofa-04/main-01.png","/assets/catalog/piemonte-sofa/piemonte-sofa-04/main-01.png","/assets/catalog/piemonte-sofa/detail.jpg","matched_spec_needs_review"
"BS-HUMANDOGBED-01","human-dog-bed-01","人类狗窝","人类狗窝","single","标准款","沙发床","沙发态200 x 100 x 60 cm; 展开200 x 200 x 33 cm","50 x 50 x 120 cm","待确认","high","详情图人物场景替换版","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/human-dog-bed/human-dog-bed-01/main-01.png","/assets/catalog/human-dog-bed/human-dog-bed-01/main-01.png | /assets/catalog/human-dog-bed/human-dog-bed-01/main-02.png","/assets/catalog/human-dog-bed/detail.jpg","matched_spec"
"BS-TRIFOLDSOFA-01","tri-fold-sofa-01","三折叠沙发","三折叠沙发 暖色客厅","single","暖色客厅","折叠沙发床","沙发态80 x 100 x 65 cm; 半展开约150 cm; 平铺180 x 80 x 63 cm","30 x 30 x 93 cm","17","high","详情图 Dimensions & Packaging","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/tri-fold-sofa/tri-fold-sofa-01/main-01.png","/assets/catalog/tri-fold-sofa/tri-fold-sofa-01/main-01.png | /assets/catalog/tri-fold-sofa/tri-fold-sofa-01/main-02.png | /assets/catalog/tri-fold-sofa/tri-fold-sofa-01/main-03.png | /assets/catalog/tri-fold-sofa/tri-fold-sofa-01/main-04.png | /assets/catalog/tri-fold-sofa/tri-fold-sofa-01/main-05.png","/assets/catalog/tri-fold-sofa/detail.jpg","matched_spec"
"BS-SHARPEISOFABED-01","sharpei-sofa-bed-01","沙皮狗拉床","沙皮狗拉床 绿色 / 拉","single","绿色 / 拉","沙发床","沙发态200 x 120 x 70 cm; 展开约210 x 200 cm","140 x 55 x 42 cm","待确认","high","详情图修正版","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/sharpei-sofa-bed/sharpei-sofa-bed-01/main-01.png","/assets/catalog/sharpei-sofa-bed/sharpei-sofa-bed-01/main-01.png","/assets/catalog/sharpei-sofa-bed/detail.png","matched_spec"
"BS-SHARPEISOFABED-02","sharpei-sofa-bed-02","沙皮狗拉床","沙皮狗拉床 绿色","single","绿色","沙发床","沙发态200 x 120 x 70 cm; 展开约210 x 200 cm","140 x 55 x 42 cm","待确认","high","详情图修正版","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/sharpei-sofa-bed/sharpei-sofa-bed-02/main-01.png","/assets/catalog/sharpei-sofa-bed/sharpei-sofa-bed-02/main-01.png | /assets/catalog/sharpei-sofa-bed/sharpei-sofa-bed-02/main-02.png","/assets/catalog/sharpei-sofa-bed/detail.png","matched_spec"
"BS-TEDDYCHAISEA-01","teddy-chaise-a-01","泰迪-A-贵妃","泰迪-A-贵妃","combo","标准款","贵妃组合","280 x 170 x 70 cm","150 x 150 x 30 cm","待确认","high","详情图显示2个压缩包","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/teddy-chaise-a/teddy-chaise-a-01/main-01.png","/assets/catalog/teddy-chaise-a/teddy-chaise-a-01/main-01.png | /assets/catalog/teddy-chaise-a/teddy-chaise-a-01/main-02.png | /assets/catalog/teddy-chaise-a/teddy-chaise-a-01/main-03.png","/assets/catalog/teddy-chaise-a/detail.jpg","matched_spec"
"BS-TEDDYBEARSOFAA-01","teddy-bear-sofa-a-01","泰迪熊沙发-A","泰迪熊沙发-A","single","标准款","沙发床","沙发态180 x 100 x 70 cm; 展开约180 x 200 cm","待确认","待确认","medium","详情图显示 Small 150 / Medium 180 / Large 200，但未清楚标包装尺寸","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/teddy-bear-sofa-a/teddy-bear-sofa-a-01/main-01.jpg","/assets/catalog/teddy-bear-sofa-a/teddy-bear-sofa-a-01/main-01.jpg | /assets/catalog/teddy-bear-sofa-a/teddy-bear-sofa-a-01/main-02.jpg | /assets/catalog/teddy-bear-sofa-a/teddy-bear-sofa-a-01/main-03.png | /assets/catalog/teddy-bear-sofa-a/teddy-bear-sofa-a-01/main-04.png | /assets/catalog/teddy-bear-sofa-a/teddy-bear-sofa-a-01/main-05.png","/assets/catalog/teddy-bear-sofa-a/detail.jpg","matched_spec_needs_review"
"BS-TEDDYBEARSOFAA-02","teddy-bear-sofa-a-02","泰迪熊沙发-A","泰迪熊沙发-A 粉色 / 粉色","single","粉色 / 粉色","沙发床","沙发态180 x 100 x 70 cm; 展开约180 x 200 cm","待确认","待确认","medium","详情图显示 Small 150 / Medium 180 / Large 200，但未清楚标包装尺寸","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/teddy-bear-sofa-a/teddy-bear-sofa-a-02/main-01.png","/assets/catalog/teddy-bear-sofa-a/teddy-bear-sofa-a-02/main-01.png | /assets/catalog/teddy-bear-sofa-a/teddy-bear-sofa-a-02/main-02.png","/assets/catalog/teddy-bear-sofa-a/detail.jpg","matched_spec_needs_review"
"BS-TEDDYBEARSOFAA-03","teddy-bear-sofa-a-03","泰迪熊沙发-A","泰迪熊沙发-A 橙色","single","橙色","沙发床","沙发态180 x 100 x 70 cm; 展开约180 x 200 cm","待确认","待确认","medium","详情图显示 Small 150 / Medium 180 / Large 200，但未清楚标包装尺寸","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/teddy-bear-sofa-a/teddy-bear-sofa-a-03/main-01.png","/assets/catalog/teddy-bear-sofa-a/teddy-bear-sofa-a-03/main-01.png | /assets/catalog/teddy-bear-sofa-a/teddy-bear-sofa-a-03/main-02.png","/assets/catalog/teddy-bear-sofa-a/detail.jpg","matched_spec_needs_review"
"BS-TEDDYBEARSOFAA-04","teddy-bear-sofa-a-04","泰迪熊沙发-A","泰迪熊沙发-A 绿色","single","绿色","沙发床","沙发态180 x 100 x 70 cm; 展开约180 x 200 cm","待确认","待确认","medium","详情图显示 Small 150 / Medium 180 / Large 200，但未清楚标包装尺寸","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/teddy-bear-sofa-a/teddy-bear-sofa-a-04/main-01.png","/assets/catalog/teddy-bear-sofa-a/teddy-bear-sofa-a-04/main-01.png","/assets/catalog/teddy-bear-sofa-a/detail.jpg","matched_spec_needs_review"
"BS-TEDDYBEARSOFAA-05","teddy-bear-sofa-a-05","泰迪熊沙发-A","泰迪熊沙发-A 米白色","single","米白色","沙发床","沙发态180 x 100 x 70 cm; 展开约180 x 200 cm","待确认","待确认","medium","详情图显示 Small 150 / Medium 180 / Large 200，但未清楚标包装尺寸","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/teddy-bear-sofa-a/teddy-bear-sofa-a-05/main-01.png","/assets/catalog/teddy-bear-sofa-a/teddy-bear-sofa-a-05/main-01.png","/assets/catalog/teddy-bear-sofa-a/detail.jpg","matched_spec_needs_review"
"BS-TEDDYBEARSOFAA-06","teddy-bear-sofa-a-06","泰迪熊沙发-A","泰迪熊沙发-A 泰迪熊沙发-C / 米黄色 / 加金属边框","single","泰迪熊沙发-C / 米黄色 / 加金属边框","沙发床","沙发态180 x 100 x 70 cm; 展开约180 x 200 cm","待确认","待确认","medium","详情图显示 Small 150 / Medium 180 / Large 200，但未清楚标包装尺寸","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/teddy-bear-sofa-a/teddy-bear-sofa-a-06/main-01.png","/assets/catalog/teddy-bear-sofa-a/teddy-bear-sofa-a-06/main-01.png","/assets/catalog/teddy-bear-sofa-a/detail.jpg","matched_spec_needs_review"
"BS-CASHEWSOFA-01","cashew-sofa-01","腰果沙发","腰果沙发","single","标准款","单人/组合","单人80/100 x 80/100 x 约65 cm; 组合总宽240/280/340 cm，深103 cm，高55 cm","待确认","待确认","medium","详情页文字可读，包装重量未显示","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/cashew-sofa/cashew-sofa-01/main-01.jpg","/assets/catalog/cashew-sofa/cashew-sofa-01/main-01.jpg | /assets/catalog/cashew-sofa/cashew-sofa-01/main-02.jpg | /assets/catalog/cashew-sofa/cashew-sofa-01/main-03.jpg | /assets/catalog/cashew-sofa/cashew-sofa-01/main-04.jpg | /assets/catalog/cashew-sofa/cashew-sofa-01/main-05.jpg","/assets/catalog/cashew-sofa/detail.jpg","matched_spec_needs_review"
"BS-CASHEWSOFA-02","cashew-sofa-02","腰果沙发","腰果沙发 姜黄色","single","姜黄色","单人/组合","单人80/100 x 80/100 x 约65 cm; 组合总宽240/280/340 cm，深103 cm，高55 cm","待确认","待确认","medium","详情页文字可读，包装重量未显示","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/cashew-sofa/cashew-sofa-02/main-01.png","/assets/catalog/cashew-sofa/cashew-sofa-02/main-01.png","/assets/catalog/cashew-sofa/detail.jpg","matched_spec_needs_review"
"BS-CASHEWSOFA-03","cashew-sofa-03","腰果沙发","腰果沙发 米白色","single","米白色","单人/组合","单人80/100 x 80/100 x 约65 cm; 组合总宽240/280/340 cm，深103 cm，高55 cm","待确认","待确认","medium","详情页文字可读，包装重量未显示","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/cashew-sofa/cashew-sofa-03/main-01.png","/assets/catalog/cashew-sofa/cashew-sofa-03/main-01.png","/assets/catalog/cashew-sofa/detail.jpg","matched_spec_needs_review"
"BS-CASHEWSOFA-04","cashew-sofa-04","腰果沙发","腰果沙发 深蓝色","single","深蓝色","单人/组合","单人80/100 x 80/100 x 约65 cm; 组合总宽240/280/340 cm，深103 cm，高55 cm","待确认","待确认","medium","详情页文字可读，包装重量未显示","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/cashew-sofa/cashew-sofa-04/main-01.png","/assets/catalog/cashew-sofa/cashew-sofa-04/main-01.png","/assets/catalog/cashew-sofa/detail.jpg","matched_spec_needs_review"
"BS-YOGACHAIR-01","yoga-chair-01","瑜伽椅","瑜伽椅 黄色","single","黄色","躺椅","主体约80 x 160 x 70 cm","约100 x 100 x 20 cm","待确认","medium","详情图脚垫尺寸和重量不清","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/yoga-chair/yoga-chair-01/main-01.png","/assets/catalog/yoga-chair/yoga-chair-01/main-01.png | /assets/catalog/yoga-chair/yoga-chair-01/main-02.png | /assets/catalog/yoga-chair/yoga-chair-01/main-03.png","/assets/catalog/yoga-chair/detail.png","matched_spec_needs_review"
"BS-YOGACHAIR-02","yoga-chair-02","瑜伽椅","瑜伽椅","single","标准款","躺椅","主体约80 x 160 x 70 cm","约100 x 100 x 20 cm","待确认","medium","详情图脚垫尺寸和重量不清","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/yoga-chair/yoga-chair-02/main-01.png","/assets/catalog/yoga-chair/yoga-chair-02/main-01.png | /assets/catalog/yoga-chair/yoga-chair-02/main-02.png | /assets/catalog/yoga-chair/yoga-chair-02/main-03.png","/assets/catalog/yoga-chair/detail.png","matched_spec_needs_review"
